,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
212,36.05833834409714,0.2804604602671312,0.3843104839324951,0.00699584036887114,13,5,4,120,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 4, 'clf__n_estimators': 120}",0.8859523809523809,0.8875595238095239,0.8882539682539683,0.8873214285714286,0.8872718253968254,0.0008352797563409664,32
71,18.11085969209671,0.01855640510588474,0.1766124963760376,0.003872851982601696,8,3,6,120,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 6, 'clf__n_estimators': 120}",0.8866269841269842,0.8867857142857143,0.8892261904761904,0.88625,0.8872222222222222,0.0011732382943111205,33
65,18.174767553806305,0.08391146370309245,0.17568635940551758,0.004743409045411163,8,3,2,120,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 2, 'clf__n_estimators': 120}",0.8869642857142858,0.8874206349206349,0.8869047619047619,0.8875793650793651,0.8872172619047619,0.0002890209748404261,34
155,28.971757233142853,0.20853493771967918,0.2867429852485657,0.0036830070000996016,11,5,2,120,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__n_estimators': 120}",0.8856547619047619,0.8873412698412698,0.8884722222222222,0.8874007936507936,0.8872172619047618,0.0010081410514554173,35
150,12.539673566818237,0.07551255355488616,0.14688700437545776,0.004608180300977771,11,3,6,50,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 6, 'clf__n_estimators': 50}",0.8868650793650794,0.8876587301587302,0.8878571428571429,0.8864087301587301,0.8871974206349207,0.0005874783557980232,36
89,21.078067302703857,0.13448957721298704,0.21369630098342896,0.008146214940118392,9,1,6,120,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 6, 'clf__n_estimators': 120}",0.8864087301587301,0.8866865079365079,0.888015873015873,0.8876785714285714,0.8871974206349206,0.0006679136992812785,37
106,13.87618899345398,0.024907657145972553,0.1493932008743286,0.0036393588234415364,9,5,6,80,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 6, 'clf__n_estimators': 80}",0.8860515873015873,0.8877380952380952,0.8879365079365079,0.886984126984127,0.8871775793650793,0.0007408496087561554,38
158,29.90845912694931,0.1985102402024266,0.289024293422699,0.007826643160080572,11,5,4,120,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 4, 'clf__n_estimators': 120}",0.8862698412698413,0.8872619047619048,0.8884325396825397,0.8867460317460317,0.8871775793650793,0.0008050245288191359,38
125,23.746307373046875,0.04763128464823449,0.24213987588882446,0.005104594752578811,10,3,6,120,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 6, 'clf__n_estimators': 120}",0.8860317460317461,0.887797619047619,0.8883333333333333,0.8865079365079365,0.8871676587301587,0.0009328958075489852,40
144,11.765551328659058,0.11439479303632154,0.1403435468673706,0.004819218302406026,11,3,2,50,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.885734126984127,0.8894047619047619,0.8874801587301587,0.8860515873015873,0.8871676587301587,0.0014493891441201983,40
97,14.066754639148712,0.05969591497773294,0.1507921814918518,0.0031484225264181097,9,3,6,80,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 6, 'clf__n_estimators': 80}",0.8870634920634921,0.8873611111111112,0.8882738095238095,0.8858730158730159,0.8871428571428572,0.0008581205843375185,42
86,21.103715538978577,0.011560106628283846,0.2077573537826538,0.005248418382724477,9,1,4,120,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 4, 'clf__n_estimators': 120}",0.8864087301587301,0.8883928571428571,0.8876388888888889,0.8861111111111111,0.8871378968253968,0.0009235652896413357,43
186,14.357996106147766,0.08751090166390252,0.16817355155944824,0.003483665353323047,12,5,6,50,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 6, 'clf__n_estimators': 50}",0.885436507936508,0.888095238095238,0.8885515873015873,0.8863888888888889,0.8871180555555556,0.001261862255323819,44
160,19.869260907173157,0.11153343885416878,0.20460772514343262,0.003627725951913978,11,5,6,80,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 6, 'clf__n_estimators': 80}",0.8864484126984127,0.8873809523809524,0.8883333333333333,0.8862698412698413,0.8871081349206349,0.0008236367786511593,45
187,22.093643188476562,0.16357642971943595,0.2355545163154602,0.0037909136112973655,12,5,6,80,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 6, 'clf__n_estimators': 80}",0.8860714285714286,0.887718253968254,0.888015873015873,0.8866071428571428,0.8871031746031746,0.0007940227303080853,46
129,10.050933182239532,0.02980438512261862,0.12358134984970093,0.004095578464847095,10,5,4,50,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 4, 'clf__n_estimators': 50}",0.888015873015873,0.8871031746031746,0.8874404761904762,0.885813492063492,0.8870932539682539,0.0008077249114815612,47
110,24.965365409851074,0.22526933425206902,0.24046379327774048,0.007103850410560184,10,1,2,120,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 120}",0.8859325396825397,0.8875595238095239,0.8879166666666667,0.8865277777777778,0.8869841269841271,0.0007929063969320681,48
148,20.22835797071457,0.04793927797500506,0.19913625717163086,0.0014698945009505799,11,3,4,80,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 4, 'clf__n_estimators': 80}",0.8855555555555555,0.8877777777777778,0.8879761904761905,0.8866269841269842,0.886984126984127,0.0009724246630827683,49
